"region","zone","district","Month","Year","Date","female","male","conf_5","conf_514","conf_15","cases"
"Oromiya","East Hararge","Kumbi","October","2022",2022-01-01,2,2,2,1,1,4
"Oromiya","East Hararge","Kumbi","November","2022",2022-01-01,1,5,1,1,4,6
"Oromiya","East Hararge","Kumbi","December","2022",2022-01-01,1,1,0,2,0,2
"Oromiya","East Hararge","Kumbi","January","2022",2022-01-01,0,5,0,1,4,5
"Oromiya","East Hararge","Kumbi","February","2022",2022-01-01,6,4,0,10,0,10
"Oromiya","East Hararge","Kumbi","March","2022",2022-01-01,2,2,0,1,3,4
"Oromiya","East Hararge","Kumbi","April","2022",2022-01-01,6,8,0,0,14,14
"Oromiya","East Hararge","Kumbi","May","2022",2022-01-01,24,12,9,11,16,36
"Oromiya","East Hararge","Kumbi","June","2022",2022-01-01,92,98,37,87,66,190
"Oromiya","East Hararge","Kurfa Chale","July","2022",2022-01-01,3,6,1,4,4,9
"Oromiya","East Hararge","Kurfa Chale","August","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Kurfa Chale","September","2022",2022-01-01,56,17,63,4,6,73
"Oromiya","East Hararge","Kurfa Chale","October","2022",2022-01-01,7,8,0,9,6,15
"Oromiya","East Hararge","Kurfa Chale","November","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Kurfa Chale","December","2022",2022-01-01,2,2,0,0,4,4
"Oromiya","East Hararge","Kurfa Chale","January","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Kurfa Chale","February","2022",2022-01-01,1,1,0,1,1,2
"Oromiya","East Hararge","Kurfa Chale","March","2022",2022-01-01,0,3,0,0,3,3
"Oromiya","East Hararge","Kurfa Chale","April","2022",2022-01-01,3,3,0,0,6,6
"Oromiya","East Hararge","Kurfa Chale","May","2022",2022-01-01,0,2,0,0,2,2
"Oromiya","East Hararge","Kurfa Chale","June","2022",2022-01-01,1,1,1,0,1,2
"Oromiya","East Hararge","Melkabello","July","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","August","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","September","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","October","2022",2022-01-01,1,0,0,0,1,1
"Oromiya","East Hararge","Melkabello","November","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","December","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","January","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","February","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","March","2022",2022-01-01,0,2,0,1,1,2
"Oromiya","East Hararge","Melkabello","April","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Hararge","Melkabello","May","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Melkabello","June","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Hararge","Meta","July","2022",2022-01-01,2,4,1,1,4,6
"Oromiya","East Hararge","Meta","August","2022",2022-01-01,1,4,0,0,5,5
"Oromiya","East Hararge","Meta","September","2022",2022-01-01,0,2,1,0,1,2
"Oromiya","East Hararge","Meta","October","2022",2022-01-01,2,5,0,2,5,7
"Oromiya","East Hararge","Meta","November","2022",2022-01-01,5,9,0,2,12,14
"Oromiya","East Hararge","Meta","December","2022",2022-01-01,6,2,2,0,6,8
"Oromiya","East Hararge","Meta","January","2022",2022-01-01,2,4,0,0,6,6
"Oromiya","East Hararge","Meta","February","2022",2022-01-01,3,2,0,0,5,5
"Oromiya","East Hararge","Meta","March","2022",2022-01-01,0,2,0,0,2,2
"Oromiya","East Hararge","Meta","April","2022",2022-01-01,0,2,0,1,1,2
"Oromiya","East Hararge","Meta","May","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Hararge","Meta","June","2022",2022-01-01,2,4,1,0,5,6
"Oromiya","East Hararge","Meye Muluke","July","2022",2022-01-01,7,11,1,6,11,18
"Oromiya","East Hararge","Meye Muluke","August","2022",2022-01-01,2,7,0,1,8,9
"Oromiya","East Hararge","Meye Muluke","September","2022",2022-01-01,3,5,0,1,7,8
"Oromiya","East Hararge","Meye Muluke","October","2022",2022-01-01,1,11,0,5,7,12
"Oromiya","East Hararge","Meye Muluke","November","2022",2022-01-01,4,10,0,1,13,14
"Oromiya","East Hararge","Meye Muluke","December","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Hararge","Meye Muluke","January","2022",2022-01-01,1,2,0,1,2,3
"Oromiya","East Hararge","Meye Muluke","February","2022",2022-01-01,4,8,0,6,6,12
"Oromiya","East Hararge","Meye Muluke","March","2022",2022-01-01,4,4,0,1,7,8
"Oromiya","East Hararge","Meye Muluke","April","2022",2022-01-01,2,8,1,1,8,10
"Oromiya","East Hararge","Meye Muluke","May","2022",2022-01-01,3,2,0,0,5,5
"Oromiya","East Hararge","Meye Muluke","June","2022",2022-01-01,12,37,0,12,37,49
"Oromiya","East Hararge","Midaga Tola","July","2022",2022-01-01,1,0,0,1,0,1
"Oromiya","East Hararge","Midaga Tola","August","2022",2022-01-01,1,4,0,0,5,5
"Oromiya","East Hararge","Midaga Tola","September","2022",2022-01-01,1,1,0,1,1,2
"Oromiya","East Hararge","Midaga Tola","October","2022",2022-01-01,1,8,0,2,7,9
"Oromiya","East Hararge","Midaga Tola","November","2022",2022-01-01,2,12,0,2,12,14
"Oromiya","East Hararge","Midaga Tola","December","2022",2022-01-01,0,5,2,1,2,5
"Oromiya","East Hararge","Midaga Tola","January","2022",2022-01-01,0,3,1,0,2,3
"Oromiya","East Hararge","Midaga Tola","February","2022",2022-01-01,0,2,0,0,2,2
"Oromiya","East Hararge","Midaga Tola","March","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Hararge","Midaga Tola","April","2022",2022-01-01,0,5,0,1,4,5
"Oromiya","East Hararge","Midaga Tola","May","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Hararge","Midaga Tola","June","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Shewa","Adaa","July","2022",2022-01-01,51,46,16,29,52,97
"Oromiya","East Shewa","Adaa","August","2022",2022-01-01,29,41,11,16,43,70
"Oromiya","East Shewa","Adaa","September","2022",2022-01-01,33,66,16,16,67,99
"Oromiya","East Shewa","Adaa","October","2022",2022-01-01,52,77,16,35,78,129
"Oromiya","East Shewa","Adaa","November","2022",2022-01-01,62,103,16,43,106,165
"Oromiya","East Shewa","Adaa","December","2022",2022-01-01,44,39,9,20,54,83
"Oromiya","East Shewa","Adaa","January","2022",2022-01-01,24,32,4,10,42,56
"Oromiya","East Shewa","Adaa","February","2022",2022-01-01,24,33,6,7,44,57
"Oromiya","East Shewa","Adaa","March","2022",2022-01-01,6,18,3,11,10,24
"Oromiya","East Shewa","Adaa","April","2022",2022-01-01,8,26,6,6,22,34
"Oromiya","East Shewa","Adaa","May","2022",2022-01-01,32,32,0,18,46,64
"Oromiya","East Shewa","Adaa","June","2022",2022-01-01,50,67,8,32,77,117
"Oromiya","East Shewa","Adama","July","2022",2022-01-01,114,129,63,60,120,243
"Oromiya","East Shewa","Adama","August","2022",2022-01-01,63,71,28,35,71,134
"Oromiya","East Shewa","Adama","September","2022",2022-01-01,78,75,50,47,56,153
"Oromiya","East Shewa","Adama","October","2022",2022-01-01,52,81,29,41,63,133
"Oromiya","East Shewa","Adama","November","2022",2022-01-01,124,121,47,84,114,245
"Oromiya","East Shewa","Adama","December","2022",2022-01-01,43,59,30,34,38,102
"Oromiya","East Shewa","Adama","January","2022",2022-01-01,48,40,15,27,46,88
"Oromiya","East Shewa","Adama","February","2022",2022-01-01,25,31,15,22,19,56
"Oromiya","East Shewa","Adama","March","2022",2022-01-01,24,18,13,16,13,42
"Oromiya","East Shewa","Adama","April","2022",2022-01-01,14,22,9,6,21,36
"Oromiya","East Shewa","Adama","May","2022",2022-01-01,47,69,17,40,59,116
"Oromiya","East Shewa","Adama","June","2022",2022-01-01,171,229,58,128,214,400
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","July","2022",2022-01-01,9,23,3,9,20,32
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","August","2022",2022-01-01,20,17,9,10,18,37
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","September","2022",2022-01-01,24,21,19,12,14,45
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","October","2022",2022-01-01,48,47,17,17,61,95
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","November","2022",2022-01-01,22,25,8,11,28,47
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","December","2022",2022-01-01,19,15,10,8,16,34
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","January","2022",2022-01-01,23,13,8,15,13,36
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","February","2022",2022-01-01,2,1,1,1,1,3
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","March","2022",2022-01-01,5,8,3,3,7,13
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","April","2022",2022-01-01,3,10,3,6,4,13
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","May","2022",2022-01-01,4,7,3,4,4,11
"Oromiya","East Shewa","Adami Tulu Jido Kombolcha","June","2022",2022-01-01,12,20,4,17,11,32
"Oromiya","East Shewa","Bora","July","2022",2022-01-01,8,31,2,17,20,39
"Oromiya","East Shewa","Bora","August","2022",2022-01-01,13,23,2,11,23,36
"Oromiya","East Shewa","Bora","September","2022",2022-01-01,17,49,8,22,36,66
"Oromiya","East Shewa","Bora","October","2022",2022-01-01,38,74,17,29,66,112
"Oromiya","East Shewa","Bora","November","2022",2022-01-01,57,46,17,47,39,103
"Oromiya","East Shewa","Bora","December","2022",2022-01-01,15,41,12,19,25,56
"Oromiya","East Shewa","Bora","January","2022",2022-01-01,18,37,13,23,19,55
"Oromiya","East Shewa","Bora","February","2022",2022-01-01,12,21,1,10,22,33
"Oromiya","East Shewa","Bora","March","2022",2022-01-01,11,20,3,18,10,31
"Oromiya","East Shewa","Bora","April","2022",2022-01-01,7,12,0,6,13,19
"Oromiya","East Shewa","Bora","May","2022",2022-01-01,7,11,4,2,12,18
"Oromiya","East Shewa","Bora","June","2022",2022-01-01,14,30,7,8,29,44
"Oromiya","East Shewa","Boset","July","2022",2022-01-01,68,110,42,50,86,178
"Oromiya","East Shewa","Boset","August","2022",2022-01-01,35,70,14,46,45,105
"Oromiya","East Shewa","Boset","September","2022",2022-01-01,45,74,18,28,73,119
"Oromiya","East Shewa","Boset","October","2022",2022-01-01,67,104,29,54,88,171
"Oromiya","East Shewa","Boset","November","2022",2022-01-01,97,149,40,87,119,246
"Oromiya","East Shewa","Boset","December","2022",2022-01-01,44,65,24,29,56,109
"Oromiya","East Shewa","Boset","January","2022",2022-01-01,24,46,9,21,40,70
"Oromiya","East Shewa","Boset","February","2022",2022-01-01,11,24,15,12,8,35
"Oromiya","East Shewa","Boset","March","2022",2022-01-01,28,31,10,24,25,59
"Oromiya","East Shewa","Boset","April","2022",2022-01-01,57,73,28,48,54,130
"Oromiya","East Shewa","Boset","May","2022",2022-01-01,86,123,28,87,94,209
"Oromiya","East Shewa","Boset","June","2022",2022-01-01,107,180,55,102,130,287
"Oromiya","East Shewa","Dugda","July","2022",2022-01-01,45,66,22,39,50,111
"Oromiya","East Shewa","Dugda","August","2022",2022-01-01,93,165,64,88,106,258
"Oromiya","East Shewa","Dugda","September","2022",2022-01-01,149,257,54,138,214,406
"Oromiya","East Shewa","Dugda","October","2022",2022-01-01,255,266,102,145,274,521
"Oromiya","East Shewa","Dugda","November","2022",2022-01-01,178,312,98,171,221,490
"Oromiya","East Shewa","Dugda","December","2022",2022-01-01,108,150,53,90,115,258
"Oromiya","East Shewa","Dugda","January","2022",2022-01-01,126,137,85,73,105,263
"Oromiya","East Shewa","Dugda","February","2022",2022-01-01,90,95,52,54,79,185
"Oromiya","East Shewa","Dugda","March","2022",2022-01-01,53,62,26,32,57,115
"Oromiya","East Shewa","Dugda","April","2022",2022-01-01,38,43,24,27,30,81
"Oromiya","East Shewa","Dugda","May","2022",2022-01-01,34,41,12,12,51,75
"Oromiya","East Shewa","Dugda","June","2022",2022-01-01,19,22,10,9,22,41
"Oromiya","East Shewa","Fentale","July","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Fentale","August","2022",2022-01-01,0,2,0,0,2,2
"Oromiya","East Shewa","Fentale","September","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Fentale","October","2022",2022-01-01,0,2,0,0,2,2
"Oromiya","East Shewa","Fentale","November","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Fentale","December","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Fentale","January","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Shewa","Fentale","February","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Shewa","Fentale","March","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Shewa","Fentale","April","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Fentale","May","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Shewa","Fentale","June","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Shewa","Gimbichu","July","2022",2022-01-01,23,28,10,24,17,51
"Oromiya","East Shewa","Gimbichu","August","2022",2022-01-01,9,18,4,9,14,27
"Oromiya","East Shewa","Gimbichu","September","2022",2022-01-01,13,22,8,10,17,35
"Oromiya","East Shewa","Gimbichu","October","2022",2022-01-01,13,20,5,14,14,33
"Oromiya","East Shewa","Gimbichu","November","2022",2022-01-01,8,20,5,14,9,28
"Oromiya","East Shewa","Gimbichu","December","2022",2022-01-01,13,23,6,18,12,36
"Oromiya","East Shewa","Gimbichu","January","2022",2022-01-01,11,14,8,7,10,25
"Oromiya","East Shewa","Gimbichu","February","2022",2022-01-01,19,11,9,4,17,30
"Oromiya","East Shewa","Gimbichu","March","2022",2022-01-01,15,15,4,6,20,30
"Oromiya","East Shewa","Gimbichu","April","2022",2022-01-01,13,13,1,14,11,26
"Oromiya","East Shewa","Gimbichu","May","2022",2022-01-01,26,29,10,25,20,55
"Oromiya","East Shewa","Gimbichu","June","2022",2022-01-01,57,46,11,38,54,103
"Oromiya","East Shewa","Liben (EH)","July","2022",2022-01-01,8,11,1,4,14,19
"Oromiya","East Shewa","Liben (EH)","August","2022",2022-01-01,14,9,2,1,20,23
"Oromiya","East Shewa","Liben (EH)","September","2022",2022-01-01,13,10,1,1,21,23
"Oromiya","East Shewa","Liben (EH)","October","2022",2022-01-01,10,26,3,6,27,36
"Oromiya","East Shewa","Liben (EH)","November","2022",2022-01-01,11,46,20,7,30,57
"Oromiya","East Shewa","Liben (EH)","December","2022",2022-01-01,8,10,9,0,9,18
"Oromiya","East Shewa","Liben (EH)","January","2022",2022-01-01,1,5,5,0,1,6
"Oromiya","East Shewa","Liben (EH)","February","2022",2022-01-01,3,7,8,1,1,10
"Oromiya","East Shewa","Liben (EH)","March","2022",2022-01-01,4,4,0,4,4,8
"Oromiya","East Shewa","Liben (EH)","April","2022",2022-01-01,9,9,8,1,9,18
"Oromiya","East Shewa","Liben (EH)","May","2022",2022-01-01,8,10,6,1,11,18
"Oromiya","East Shewa","Liben (EH)","June","2022",2022-01-01,7,24,0,5,26,31
"Oromiya","East Shewa","Lume","July","2022",2022-01-01,16,38,5,9,40,54
"Oromiya","East Shewa","Lume","August","2022",2022-01-01,67,117,16,50,118,184
"Oromiya","East Shewa","Lume","September","2022",2022-01-01,133,200,46,92,195,333
"Oromiya","East Shewa","Lume","October","2022",2022-01-01,142,234,38,90,248,376
"Oromiya","East Shewa","Lume","November","2022",2022-01-01,138,144,86,46,150,282
"Oromiya","East Shewa","Lume","December","2022",2022-01-01,49,97,16,40,90,146
"Oromiya","East Shewa","Lume","January","2022",2022-01-01,63,116,31,43,105,179
"Oromiya","East Shewa","Lume","February","2022",2022-01-01,44,91,21,35,79,135
"Oromiya","East Shewa","Lume","March","2022",2022-01-01,35,70,14,26,65,105
"Oromiya","East Shewa","Lume","April","2022",2022-01-01,31,41,8,16,48,72
"Oromiya","East Shewa","Lume","May","2022",2022-01-01,39,50,11,28,50,89
"Oromiya","East Shewa","Lume","June","2022",2022-01-01,27,49,8,10,58,76
"Oromiya","East Shewa","Metehara Town","July","2022",2022-01-01,42,39,16,43,22,81
"Oromiya","East Shewa","Metehara Town","August","2022",2022-01-01,39,58,13,22,62,97
"Oromiya","East Shewa","Metehara Town","September","2022",2022-01-01,83,70,25,56,72,153
"Oromiya","East Shewa","Metehara Town","October","2022",2022-01-01,92,103,43,64,88,195
"Oromiya","East Shewa","Metehara Town","November","2022",2022-01-01,73,80,31,71,51,153
"Oromiya","East Shewa","Metehara Town","December","2022",2022-01-01,22,30,8,18,26,52
"Oromiya","East Shewa","Metehara Town","January","2022",2022-01-01,2,5,2,4,1,7
"Oromiya","East Shewa","Metehara Town","February","2022",2022-01-01,3,4,3,1,3,7
"Oromiya","East Shewa","Metehara Town","March","2022",2022-01-01,8,6,6,3,5,14
"Oromiya","East Shewa","Metehara Town","April","2022",2022-01-01,4,10,1,7,6,14
"Oromiya","East Shewa","Metehara Town","May","2022",2022-01-01,22,40,14,20,28,62
"Oromiya","East Shewa","Metehara Town","June","2022",2022-01-01,111,149,54,93,113,260
"Oromiya","East Wellega","Boneya Bushe","July","2022",2022-01-01,68,60,8,28,92,128
"Oromiya","East Wellega","Boneya Bushe","August","2022",2022-01-01,35,61,10,23,63,96
"Oromiya","East Wellega","Boneya Bushe","September","2022",2022-01-01,39,79,21,38,59,118
"Oromiya","East Wellega","Boneya Bushe","October","2022",2022-01-01,97,114,17,80,114,211
"Oromiya","East Wellega","Boneya Bushe","November","2022",2022-01-01,131,151,35,92,155,282
"Oromiya","East Wellega","Boneya Bushe","December","2022",2022-01-01,78,79,29,48,80,157
"Oromiya","East Wellega","Boneya Bushe","January","2022",2022-01-01,66,85,43,38,70,151
"Oromiya","East Wellega","Boneya Bushe","February","2022",2022-01-01,49,42,6,26,59,91
"Oromiya","East Wellega","Boneya Bushe","March","2022",2022-01-01,35,35,8,9,53,70
"Oromiya","East Wellega","Boneya Bushe","April","2022",2022-01-01,90,62,14,42,96,152
"Oromiya","East Wellega","Boneya Bushe","May","2022",2022-01-01,143,158,29,99,173,301
"Oromiya","East Wellega","Boneya Bushe","June","2022",2022-01-01,249,303,66,223,263,552
"Oromiya","East Wellega","Diga","July","2022",2022-01-01,0,0,0,0,0,0
"Oromiya","East Wellega","Diga","August","2022",2022-01-01,22,25,4,9,34,47
"Oromiya","East Wellega","Diga","September","2022",2022-01-01,7,19,5,11,10,26
"Oromiya","East Wellega","Diga","October","2022",2022-01-01,18,42,13,12,35,60
"Oromiya","East Wellega","Diga","November","2022",2022-01-01,6,7,3,3,7,13
"Oromiya","East Wellega","Diga","December","2022",2022-01-01,11,10,1,10,10,21
"Oromiya","East Wellega","Diga","January","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Wellega","Diga","February","2022",2022-01-01,1,0,0,0,1,1
"Oromiya","East Wellega","Diga","March","2022",2022-01-01,0,3,0,0,3,3
"Oromiya","East Wellega","Diga","April","2022",2022-01-01,2,3,5,0,0,5
"Oromiya","East Wellega","Diga","May","2022",2022-01-01,1,0,0,1,0,1
"Oromiya","East Wellega","Diga","June","2022",2022-01-01,1,2,1,0,2,3
"Oromiya","East Wellega","Ebantu","July","2022",2022-01-01,21,26,7,14,26,47
"Oromiya","East Wellega","Ebantu","August","2022",2022-01-01,22,15,4,12,21,37
"Oromiya","East Wellega","Ebantu","September","2022",2022-01-01,25,34,9,24,26,59
"Oromiya","East Wellega","Ebantu","October","2022",2022-01-01,29,28,5,22,30,57
"Oromiya","East Wellega","Ebantu","November","2022",2022-01-01,19,31,6,15,29,50
"Oromiya","East Wellega","Ebantu","December","2022",2022-01-01,8,17,2,6,17,25
"Oromiya","East Wellega","Ebantu","January","2022",2022-01-01,5,4,2,3,4,9
"Oromiya","East Wellega","Ebantu","February","2022",2022-01-01,5,4,1,2,6,9
"Oromiya","East Wellega","Ebantu","March","2022",2022-01-01,3,4,0,0,7,7
"Oromiya","East Wellega","Ebantu","April","2022",2022-01-01,7,10,3,3,11,17
"Oromiya","East Wellega","Ebantu","May","2022",2022-01-01,25,26,13,19,19,51
"Oromiya","East Wellega","Ebantu","June","2022",2022-01-01,43,27,10,15,45,70
"Oromiya","East Wellega","Gida Ayana","July","2022",2022-01-01,12,13,2,7,16,25
"Oromiya","East Wellega","Gida Ayana","August","2022",2022-01-01,3,5,0,2,6,8
"Oromiya","East Wellega","Gida Ayana","September","2022",2022-01-01,5,14,0,3,16,19
"Oromiya","East Wellega","Gida Ayana","October","2022",2022-01-01,9,6,1,2,12,15
"Oromiya","East Wellega","Gida Ayana","November","2022",2022-01-01,9,2,1,3,7,11
"Oromiya","East Wellega","Gida Ayana","December","2022",2022-01-01,1,6,0,1,6,7
"Oromiya","East Wellega","Gida Ayana","January","2022",2022-01-01,0,1,1,0,0,1
"Oromiya","East Wellega","Gida Ayana","February","2022",2022-01-01,0,5,1,1,3,5
"Oromiya","East Wellega","Gida Ayana","March","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Wellega","Gida Ayana","April","2022",2022-01-01,1,2,0,0,3,3
"Oromiya","East Wellega","Gida Ayana","May","2022",2022-01-01,0,1,0,0,1,1
"Oromiya","East Wellega","Gida Ayana","June","2022",2022-01-01,5,10,0,6,9,15
"Oromiya","East Wellega","Gobu Seyo","July","2022",2022-01-01,1,0,0,1,0,1
"Oromiya","East Wellega","Gobu Seyo","August","2022",2022-01-01,1,1,0,1,1,2
"Oromiya","East Wellega","Gobu Seyo","September","2022",2022-01-01,4,2,1,1,4,6
"Oromiya","East Wellega","Gobu Seyo","October","2022",2022-01-01,3,4,0,0,7,7
"Oromiya","East Wellega","Gobu Seyo","November","2022",2022-01-01,4,5,0,0,9,9
"Oromiya","East Wellega","Gobu Seyo","December","2022",2022-01-01,4,5,0,0,9,9
"Oromiya","East Wellega","Gobu Seyo","January","2022",2022-01-01,2,3,0,0,5,5
"Oromiya","East Wellega","Gobu Seyo","February","2022",2022-01-01,1,1,0,0,2,2
"Oromiya","East Wellega","Gobu Seyo","March","2022",2022-01-01,4,1,0,1,4,5
"Oromiya","East Wellega","Gobu Seyo","April","2022",2022-01-01,1,1,0,0,2,2
"Oromiya","East Wellega","Gobu Seyo","May","2022",2022-01-01,4,5,0,0,9,9
"Oromiya","East Wellega","Gobu Seyo","June","2022",2022-01-01,15,9,0,1,23,24
"Oromiya","East Wellega","Gudeya Bila","July","2022",2022-01-01,103,131,31,68,135,234
"Oromiya","East Wellega","Gudeya Bila","August","2022",2022-01-01,114,112,45,71,110,226
"Oromiya","East Wellega","Gudeya Bila","September","2022",2022-01-01,118,126,43,79,122,244
"Oromiya","East Wellega","Gudeya Bila","October","2022",2022-01-01,96,111,11,29,167,207
"Oromiya","East Wellega","Gudeya Bila","November","2022",2022-01-01,96,111,17,54,136,207
"Oromiya","East Wellega","Gudeya Bila","December","2022",2022-01-01,33,31,6,3,55,64
